 mn7 import file
m	dy	h	G_Gh	Ta	Td
 8	 214	 6	13	12.0	9.7
 8	 214	 7	151	13.4	10.2
 8	 214	 8	326	15.2	10.5
 8	 214	 9	511	17.0	9.7
 8	 214	 10	681	18.9	10.0
 8	 214	 11	819	20.6	10.5
 8	 214	 12	513	20.8	10.8
 8	 214	 13	541	21.1	11.2
 8	 214	 14	509	21.1	11.7
 8	 214	 15	463	21.1	12.1
 8	 214	 16	380	20.8	12.5
 8	 214	 17	279	20.1	12.4
 8	 214	 18	195	19.4	13.1
 8	 214	 19	109	18.5	12.6
 8	 214	 20	38	17.5	12.6
 8	 214	 21	1	16.5	12.5
 8	 214	 22	0	15.6	13.0
 8	 214	 23	0	14.8	12.5
 8	 214	 24	0	13.9	11.6
 8	 215	 1	0	13.4	10.7
 8	 215	 2	0	12.9	11.4
 8	 215	 3	0	12.7	10.9
 8	 215	 4	0	12.4	10.8
 8	 215	 5	0	12.2	10.5
 8	 215	 6	5	12.3	10.4
 8	 215	 7	73	13.0	10.8
 8	 215	 8	158	13.9	9.5
 8	 215	 9	216	14.7	9.1
 8	 215	 10	306	15.6	9.2
 8	 215	 11	405	16.5	8.3
 8	 215	 12	425	17.2	8.2
 8	 215	 13	457	17.9	8.2
 8	 215	 14	407	18.2	8.2
 8	 215	 15	325	18.3	8.0
 8	 215	 16	290	18.3	8.8
 8	 215	 17	239	18.1	8.6
 8	 215	 18	175	17.7	8.8
 8	 215	 19	111	17.2	9.4
 8	 215	 20	41	16.6	9.7
 8	 215	 21	1	16.0	9.7
 8	 215	 22	0	15.0	12.1
 8	 215	 23	0	14.4	12.1
 8	 215	 24	0	13.6	10.6
 8	 216	 1	0	13.1	10.8
 8	 216	 2	0	12.5	10.5
 8	 216	 3	0	11.8	10.8
 8	 216	 4	0	11.8	10.3
 8	 216	 5	0	11.6	10.3
 8	 216	 6	4	11.7	10.2
 8	 216	 7	42	12.0	10.2
 8	 216	 8	173	12.9	10.5
 8	 216	 9	297	14.0	11.0
 8	 216	 10	375	14.9	9.4
 8	 216	 11	585	16.2	9.2
 8	 216	 12	382	16.5	8.9
 8	 216	 13	433	16.9	8.3
 8	 216	 14	297	16.9	9.3
 8	 216	 15	322	16.9	9.3
 8	 216	 16	161	16.5	9.3
 8	 216	 17	163	16.1	9.8
 8	 216	 18	31	15.4	10.2
 8	 216	 19	18	14.8	9.7
 8	 216	 20	7	14.3	11.3
 8	 216	 21	0	13.8	10.8
 8	 216	 22	0	13.7	11.0
 8	 216	 23	0	13.6	10.8
 8	 216	 24	0	13.6	11.2
 8	 217	 1	0	13.7	11.1
 8	 217	 2	0	13.8	11.3
 8	 217	 3	0	14.0	11.7
 8	 217	 4	0	13.8	11.8
 8	 217	 5	0	13.7	11.7
 8	 217	 6	4	14.3	11.3
 8	 217	 7	44	14.7	11.8
 8	 217	 8	93	15.5	12.5
 8	 217	 9	153	15.1	13.5
 8	 217	 10	190	16.7	14.4
 8	 217	 11	201	17.4	14.4
 8	 217	 12	188	17.7	14.7
 8	 217	 13	186	17.9	14.9
 8	 217	 14	180	18.1	15.0
 8	 217	 15	170	18.2	15.1
 8	 217	 16	130	18.2	12.0
 8	 217	 17	112	18.1	9.7
 8	 217	 18	75	17.9	9.5
 8	 217	 19	47	17.5	12.6
 8	 217	 20	16	17.3	14.2
 8	 217	 21	0	16.9	13.9
 8	 217	 22	0	16.2	13.2
 8	 217	 23	0	15.5	12.5
 8	 217	 24	0	14.7	11.7
 8	 218	 1	0	13.7	10.8
 8	 218	 2	0	12.6	9.7
 8	 218	 3	0	12.0	9.1
 8	 218	 4	0	11.4	8.6
 8	 218	 5	0	11.0	8.1
 8	 218	 6	6	11.0	6.3
 8	 218	 7	111	12.0	5.9
 8	 218	 8	248	13.3	6.4
 8	 218	 9	407	14.7	6.2
 8	 218	 10	549	16.1	6.9
 8	 218	 11	648	17.4	6.1
 8	 218	 12	725	18.5	7.0
 8	 218	 13	780	19.5	6.6
 8	 218	 14	774	20.2	6.0
 8	 218	 15	686	20.5	6.3
 8	 218	 16	597	20.6	6.3
 8	 218	 17	483	20.4	6.0
 8	 218	 18	347	19.8	5.9
 8	 218	 19	185	18.9	6.2
 8	 218	 20	68	17.8	6.3
 8	 218	 21	1	16.7	6.2
 8	 218	 22	0	15.4	7.4
 8	 218	 23	0	14.1	6.6
 8	 218	 24	0	12.8	7.0
 8	 219	 1	0	12.2	6.9
 8	 219	 2	0	11.6	6.3
 8	 219	 3	0	11.2	7.0
 8	 219	 4	0	10.8	6.8
 8	 219	 5	0	10.5	8.5
 8	 219	 6	9	10.7	8.8
 8	 219	 7	129	12.0	9.8
 8	 219	 8	302	13.7	9.4
 8	 219	 9	421	15.1	9.1
 8	 219	 10	527	16.5	8.8
 8	 219	 11	417	17.0	8.9
 8	 219	 12	532	17.6	8.2
 8	 219	 13	596	18.3	8.4
 8	 219	 14	480	18.5	8.9
 8	 219	 15	474	18.7	8.9
 8	 219	 16	335	18.4	9.1
 8	 219	 17	315	18.1	8.7
 8	 219	 18	224	17.5	8.5
 8	 219	 19	122	16.8	8.3
 8	 219	 20	52	15.9	7.9
 8	 219	 21	1	15.1	7.8
 8	 219	 22	0	14.1	7.9
 8	 219	 23	0	13.2	7.9
 8	 219	 24	0	12.3	7.9
 8	 220	 1	0	11.8	7.6
 8	 220	 2	0	11.2	7.2
 8	 220	 3	0	10.9	6.9
 8	 220	 4	0	10.6	7.9
 8	 220	 5	0	10.4	7.3
 8	 220	 6	4	10.4	7.3
 8	 220	 7	98	11.5	7.5
 8	 220	 8	223	12.8	7.6
 8	 220	 9	351	14.3	7.5
 8	 220	 10	497	15.8	7.5
 8	 220	 11	607	17.2	7.8
 8	 220	 12	691	18.6	7.5
 8	 220	 13	750	19.7	7.8
 8	 220	 14	738	20.6	7.9
 8	 220	 15	695	21.1	8.6
 8	 220	 16	609	21.4	9.6
 8	 220	 17	515	21.4	9.5
 8	 220	 18	370	20.9	10.4
 8	 220	 19	212	20.1	10.6
 8	 220	 20	68	18.9	11.5
 8	 220	 21	0	17.8	12.6
 8	 220	 22	0	16.9	13.3
 8	 220	 23	0	16.1	12.8
 8	 220	 24	0	15.2	11.6
 8	 221	 1	0	14.8	11.2
 8	 221	 2	0	14.3	12.1
 8	 221	 3	0	14.1	12.1
 8	 221	 4	0	13.8	11.7
 8	 221	 5	0	13.7	11.2
 8	 221	 6	2	13.7	12.2
 8	 221	 7	9	13.7	11.7
 8	 221	 8	60	14.1	12.1
 8	 221	 9	142	14.6	12.3
 8	 221	 10	228	15.4	13.0
 8	 221	 11	319	16.2	12.2
 8	 221	 12	311	16.7	12.2
 8	 221	 13	312	17.1	12.9
 8	 221	 14	330	17.5	13.2
 8	 221	 15	309	17.7	12.5
 8	 221	 16	226	17.7	12.4
 8	 221	 17	155	17.6	13.0
 8	 221	 18	69	17.2	13.1
 8	 221	 19	21	16.7	12.7
 8	 221	 20	20	16.3	12.5
 8	 221	 21	0	15.9	13.3
 8	 221	 22	0	15.3	13.5
 8	 221	 23	0	14.2	13.0
 8	 221	 24	0	14.1	13.4
 8	 222	 1	0	14.0	13.4
 8	 222	 2	0	13.6	13.1
 8	 222	 3	0	13.4	12.9
 8	 222	 4	0	13.2	12.9
 8	 222	 5	0	13.1	12.8
 8	 222	 6	1	13.1	12.6
 8	 222	 7	73	13.9	13.0
 8	 222	 8	138	14.6	13.1
 8	 222	 9	440	16.5	13.7
 8	 222	 10	558	18.2	12.6
 8	 222	 11	276	18.3	12.8
 8	 222	 12	394	18.8	12.8
 8	 222	 13	894	20.4	12.8
 8	 222	 14	585	21.0	12.7
 8	 222	 15	763	21.8	11.6
 8	 222	 16	464	21.9	11.4
 8	 222	 17	41	20.8	12.0
 8	 222	 18	29	19.8	12.9
 8	 222	 19	16	19.0	11.9
 8	 222	 20	5	18.2	10.8
 8	 222	 21	0	17.5	11.5
 8	 222	 22	0	16.9	12.5
 8	 222	 23	0	16.4	12.4
 8	 222	 24	0	15.8	12.5
 8	 223	 1	0	15.2	13.0
 8	 223	 2	0	14.5	12.6
 8	 223	 3	0	14.1	12.3
 8	 223	 4	0	13.7	12.4
 8	 223	 5	0	13.4	12.4
 8	 223	 6	3	13.4	12.6
 8	 223	 7	95	14.5	12.8
 8	 223	 8	247	16.0	13.2
 8	 223	 9	370	17.5	13.0
 8	 223	 10	513	19.0	12.1
 8	 223	 11	613	20.5	12.2
 8	 223	 12	710	21.8	11.8
 8	 223	 13	712	22.8	11.4
 8	 223	 14	731	23.6	11.4
 8	 223	 15	600	23.9	11.1
 8	 223	 16	496	23.9	11.2
 8	 223	 17	442	23.7	11.4
 8	 223	 18	338	23.2	12.0
 8	 223	 19	204	22.4	12.8
 8	 223	 20	64	21.3	12.9
 8	 223	 21	0	20.2	12.2
 8	 223	 22	0	19.4	14.0
 8	 223	 23	0	18.5	13.9
 8	 223	 24	0	17.7	13.2
 8	 224	 1	0	17.3	12.9
 8	 224	 2	0	16.9	12.7
 8	 224	 3	0	16.7	12.8
 8	 224	 4	0	16.5	13.4
 8	 224	 5	0	16.3	13.5
 8	 224	 6	1	16.3	14.0
 8	 224	 7	9	16.4	14.2
 8	 224	 8	54	16.8	14.0
 8	 224	 9	173	17.7	15.2
 8	 224	 10	262	18.7	14.3
 8	 224	 11	320	19.6	14.5
 8	 224	 12	504	20.9	14.2
 8	 224	 13	582	22.1	14.6
 8	 224	 14	393	22.5	13.5
 8	 224	 15	504	23.1	14.3
 8	 224	 16	317	23.2	13.9
 8	 224	 17	325	23.3	14.0
 8	 224	 18	262	23.2	13.5
 8	 224	 19	121	22.7	13.8
 8	 224	 20	33	22.0	13.8
 8	 224	 21	0	21.3	14.7
 8	 224	 22	0	20.2	15.2
 8	 224	 23	0	19.2	14.3
 8	 224	 24	0	18.2	13.9
 8	 225	 1	0	17.3	13.9
 8	 225	 2	0	16.3	13.5
 8	 225	 3	0	15.8	13.7
 8	 225	 4	0	15.4	13.9
 8	 225	 5	0	15.0	13.9
 8	 225	 6	1	15.0	13.6
 8	 225	 7	38	15.3	12.8
 8	 225	 8	200	16.2	13.0
 8	 225	 9	229	16.8	13.0
 8	 225	 10	479	17.8	12.9
 8	 225	 11	540	18.7	12.5
 8	 225	 12	744	19.8	13.1
 8	 225	 13	860	20.8	12.0
 8	 225	 14	448	20.9	12.0
 8	 225	 15	57	20.0	12.3
 8	 225	 16	50	19.3	12.6
 8	 225	 17	39	18.6	15.5
 8	 225	 18	27	18.0	13.0
 8	 225	 19	14	17.5	13.3
 8	 225	 20	13	17.1	13.3
 8	 225	 21	0	16.7	14.0
 8	 225	 22	0	16.1	13.7
 8	 225	 23	0	15.6	13.2
 8	 225	 24	0	15.1	12.8
 8	 226	 1	0	14.6	12.4
 8	 226	 2	0	14.1	11.9
 8	 226	 3	0	13.9	12.1
 8	 226	 4	0	13.6	12.1
 8	 226	 5	0	13.4	11.9
 8	 226	 6	2	13.4	12.9
 8	 226	 7	105	14.6	13.5
 8	 226	 8	262	16.3	13.8
 8	 226	 9	434	18.1	13.4
 8	 226	 10	589	20.0	11.9
 8	 226	 11	718	21.8	11.6
 8	 226	 12	807	23.3	11.8
 8	 226	 13	844	24.6	11.9
 8	 226	 14	827	25.5	11.8
 8	 226	 15	754	26.1	11.0
 8	 226	 16	643	26.3	11.5
 8	 226	 17	499	26.1	11.9
 8	 226	 18	337	25.4	12.1
 8	 226	 19	174	24.3	11.7
 8	 226	 20	49	23.0	11.3
 8	 226	 21	0	21.7	12.4
 8	 226	 22	0	20.4	12.0
 8	 226	 23	0	19.1	11.9
 8	 226	 24	0	17.8	11.7
 8	 227	 1	0	16.8	10.9
 8	 227	 2	0	15.6	11.0
 8	 227	 3	0	15.0	11.4
 8	 227	 4	0	14.4	11.0
 8	 227	 5	0	13.9	10.8
 8	 227	 6	1	13.9	11.3
 8	 227	 7	73	14.6	11.6
 8	 227	 8	198	15.6	11.6
 8	 227	 9	342	16.9	11.1
 8	 227	 10	430	18.1	11.0
 8	 227	 11	517	19.1	11.2
 8	 227	 12	581	20.0	10.6
 8	 227	 13	633	20.8	10.7
 8	 227	 14	622	21.4	10.7
 8	 227	 15	564	21.7	10.8
 8	 227	 16	500	21.8	11.9
 8	 227	 17	403	21.7	11.9
 8	 227	 18	281	21.2	11.8
 8	 227	 19	150	20.5	12.1
 8	 227	 20	23	19.5	12.2
 8	 227	 21	0	18.6	12.4
 8	 227	 22	0	17.6	11.9
 8	 227	 23	0	16.7	11.8
 8	 227	 24	0	15.8	11.7
 8	 228	 1	0	15.4	12.5
 8	 228	 2	0	15.0	12.3
 8	 228	 3	0	14.7	12.0
 8	 228	 4	0	14.5	12.0
 8	 228	 5	0	14.3	11.6
 8	 228	 6	1	14.3	11.4
 8	 228	 7	65	15.0	11.5
 8	 228	 8	163	15.9	11.7
 8	 228	 9	254	16.9	12.2
 8	 228	 10	363	18.0	11.6
 8	 228	 11	411	18.9	11.3
 8	 228	 12	483	19.8	12.0
 8	 228	 13	486	20.4	13.1
 8	 228	 14	418	20.7	12.8
 8	 228	 15	391	20.9	12.8
 8	 228	 16	305	20.8	12.7
 8	 228	 17	256	20.6	12.5
 8	 228	 18	161	20.2	12.0
 8	 228	 19	70	19.5	13.2
 8	 228	 20	4	18.7	13.8
 8	 228	 21	0	18.3	14.1
 8	 228	 22	0	17.9	14.1
 8	 228	 23	0	17.5	14.1
 8	 228	 24	0	17.1	14.3
 8	 229	 1	0	17.0	13.7
 8	 229	 2	0	16.8	14.2
 8	 229	 3	0	16.7	14.0
 8	 229	 4	0	16.6	14.6
 8	 229	 5	0	16.5	14.3
 8	 229	 6	2	16.5	15.1
 8	 229	 7	67	17.3	14.7
 8	 229	 8	217	18.8	14.8
 8	 229	 9	322	20.2	16.1
 8	 229	 10	550	22.1	15.7
 8	 229	 11	480	23.1	16.4
 8	 229	 12	656	24.5	16.8
 8	 229	 13	585	25.2	16.7
 8	 229	 14	502	25.6	16.9
 8	 229	 15	355	25.5	17.3
 8	 229	 16	495	25.7	17.3
 8	 229	 17	353	25.6	16.8
 8	 229	 18	237	25.0	17.0
 8	 229	 19	100	24.2	17.1
 8	 229	 20	24	23.2	17.7
 8	 229	 21	0	22.8	18.6
 8	 229	 22	0	22.5	18.4
 8	 229	 23	0	22.2	18.2
 8	 229	 24	0	21.9	18.3
 8	 230	 1	0	21.8	17.7
 8	 230	 2	0	21.7	17.5
 8	 230	 3	0	21.7	17.9
 8	 230	 4	0	21.5	18.9
 8	 230	 5	0	21.1	19.2
 8	 230	 6	1	21.5	20.1
 8	 230	 7	40	22.1	20.9
 8	 230	 8	114	22.9	20.9
 8	 230	 9	198	23.8	20.9
 8	 230	 10	214	24.4	20.9
 8	 230	 11	289	25.1	20.4
 8	 230	 12	309	25.7	20.1
 8	 230	 13	289	26.1	19.9
 8	 230	 14	239	26.2	19.1
 8	 230	 15	264	26.4	19.7
 8	 230	 16	230	26.5	20.5
 8	 230	 17	183	26.4	20.9
 8	 230	 18	113	26.1	20.9
 8	 230	 19	59	25.7	20.9
 8	 230	 20	4	25.2	20.9
 8	 230	 21	0	24.8	20.9
 8	 230	 22	0	24.4	20.9
 8	 230	 23	0	23.9	20.9
 8	 230	 24	0	23.6	20.9
 8	 231	 1	0	23.3	20.9
 8	 231	 2	0	23.0	20.9
 8	 231	 3	0	22.8	20.9
 8	 231	 4	0	22.6	20.4
 8	 231	 5	0	22.5	20.7
 8	 231	 6	1	22.4	20.3
 8	 231	 7	41	23.0	20.9
 8	 231	 8	107	23.7	20.8
 8	 231	 9	184	24.5	20.9
 8	 231	 10	261	25.3	19.9
 8	 231	 11	316	26.1	20.6
 8	 231	 12	390	26.9	20.0
 8	 231	 13	379	27.4	19.6
 8	 231	 14	357	27.8	19.5
 8	 231	 15	349	28.1	19.4
 8	 231	 16	296	28.2	18.6
 8	 231	 17	209	28.1	19.2
 8	 231	 18	129	27.8	19.1
 8	 231	 19	65	27.3	18.9
 8	 231	 20	3	26.7	19.0
 8	 231	 21	0	25.6	19.0
 8	 231	 22	0	24.5	18.7
 8	 231	 23	0	23.3	17.7
 8	 231	 24	0	22.2	17.3
 8	 232	 1	0	21.1	17.4
 8	 232	 2	0	19.9	16.8
 8	 232	 3	0	19.2	16.9
 8	 232	 4	0	18.6	16.7
 8	 232	 5	0	18.1	16.0
 8	 232	 6	1	18.0	15.7
 8	 232	 7	83	18.9	15.5
 8	 232	 8	227	20.2	15.7
 8	 232	 9	388	21.8	16.0
 8	 232	 10	533	23.4	14.9
 8	 232	 11	655	24.8	14.9
 8	 232	 12	740	26.2	14.9
 8	 232	 13	775	27.2	14.4
 8	 232	 14	766	28.0	15.1
 8	 232	 15	709	28.5	15.0
 8	 232	 16	605	28.6	14.3
 8	 232	 17	473	28.4	13.5
 8	 232	 18	315	27.8	13.4
 8	 232	 19	156	26.8	12.7
 8	 232	 20	14	25.5	12.3
 8	 232	 21	0	23.8	12.6
 8	 232	 22	0	22.1	12.3
 8	 232	 23	0	20.5	12.1
 8	 232	 24	0	18.8	11.8
 8	 233	 1	0	17.7	13.1
 8	 233	 2	0	16.4	12.7
 8	 233	 3	0	15.8	12.9
 8	 233	 4	0	15.1	12.7
 8	 233	 5	0	14.7	12.2
 8	 233	 6	0	14.6	12.8
 8	 233	 7	76	15.4	13.1
 8	 233	 8	218	16.6	12.8
 8	 233	 9	375	18.0	13.1
 8	 233	 10	520	19.5	12.0
 8	 233	 11	652	20.9	12.4
 8	 233	 12	726	22.1	12.6
 8	 233	 13	763	23.1	12.1
 8	 233	 14	731	23.8	11.9
 8	 233	 15	670	24.2	12.2
 8	 233	 16	570	24.3	12.3
 8	 233	 17	439	24.1	12.3
 8	 233	 18	295	23.5	11.4
 8	 233	 19	145	22.5	11.3
 8	 233	 20	12	21.4	11.3
 8	 233	 21	0	20.1	13.0
 8	 233	 22	0	18.8	12.4
 8	 233	 23	0	17.5	11.4
 8	 233	 24	0	16.2	11.1
 8	 234	 1	0	15.3	10.7
 8	 234	 2	0	14.5	10.6
 8	 234	 3	0	14.0	10.2
 8	 234	 4	0	13.5	9.7
 8	 234	 5	0	13.2	9.4
 8	 234	 6	0	13.2	9.7
 8	 234	 7	53	13.7	9.8
 8	 234	 8	146	14.5	10.2
 8	 234	 9	267	15.5	10.7
 8	 234	 10	374	16.5	10.2
 8	 234	 11	449	17.5	9.3
 8	 234	 12	517	18.4	9.5
 8	 234	 13	519	19.0	9.6
 8	 234	 14	526	19.5	9.7
 8	 234	 15	461	19.8	10.0
 8	 234	 16	425	19.9	10.0
 8	 234	 17	309	19.8	10.4
 8	 234	 18	207	19.3	11.0
 8	 234	 19	91	18.7	11.4
 8	 234	 20	3	17.8	12.1
 8	 234	 21	0	16.9	12.3
 8	 234	 22	0	15.9	12.6
 8	 234	 23	0	15.0	12.5
 8	 234	 24	0	14.0	12.3
 8	 235	 1	0	13.4	11.9
 8	 235	 2	0	12.7	11.6
 8	 235	 3	0	12.4	10.7
 8	 235	 4	0	12.0	10.7
 8	 235	 5	0	11.7	11.1
 8	 235	 6	0	11.7	11.4
 8	 235	 7	70	12.4	11.3
 8	 235	 8	195	13.6	11.6
 8	 235	 9	357	15.2	11.8
 8	 235	 10	499	16.7	10.0
 8	 235	 11	604	18.2	10.3
 8	 235	 12	670	19.4	10.2
 8	 235	 13	727	20.5	10.4
 8	 235	 14	695	21.2	10.5
 8	 235	 15	648	21.7	10.2
 8	 235	 16	557	21.9	9.9
 8	 235	 17	432	21.7	10.0
 8	 235	 18	292	21.2	9.5
 8	 235	 19	138	20.2	8.9
 8	 235	 20	9	19.1	9.0
 8	 235	 21	0	18.3	10.0
 8	 235	 22	0	17.5	10.8
 8	 235	 23	0	16.8	10.6
 8	 235	 24	0	16.0	10.1
 8	 236	 1	0	15.6	9.9
 8	 236	 2	0	15.1	10.0
 8	 236	 3	0	14.9	9.4
 8	 236	 4	0	14.6	9.3
 8	 236	 5	0	14.5	9.4
 8	 236	 6	0	14.4	9.4
 8	 236	 7	42	14.9	9.1
 8	 236	 8	134	15.8	9.5
 8	 236	 9	213	16.7	9.6
 8	 236	 10	308	17.7	9.3
 8	 236	 11	430	18.9	9.7
 8	 236	 12	408	19.7	10.3
 8	 236	 13	413	20.2	10.0
 8	 236	 14	441	20.7	10.6
 8	 236	 15	428	21.1	10.7
 8	 236	 16	442	21.4	10.2
 8	 236	 17	447	21.7	9.7
 8	 236	 18	300	21.6	10.1
 8	 236	 19	156	21.1	10.7
 8	 236	 20	13	20.3	10.8
 8	 236	 21	0	19.6	12.3
 8	 236	 22	0	18.9	12.6
 8	 236	 23	0	18.3	12.4
 8	 236	 24	0	17.6	11.8
 8	 237	 1	0	17.2	11.3
 8	 237	 2	0	16.7	12.0
 8	 237	 3	0	16.4	12.3
 8	 237	 4	0	16.2	12.4
 8	 237	 5	0	16.0	12.5
 8	 237	 6	0	16.0	13.4
 8	 237	 7	66	16.7	13.2
 8	 237	 8	166	17.7	13.4
 8	 237	 9	283	18.9	13.9
 8	 237	 10	449	20.4	13.1
 8	 237	 11	607	22.0	13.9
 8	 237	 12	689	23.5	13.6
 8	 237	 13	670	24.5	13.6
 8	 237	 14	601	25.1	13.6
 8	 237	 15	534	25.4	13.0
 8	 237	 16	467	25.5	13.2
 8	 237	 17	374	25.3	13.2
 8	 237	 18	232	24.7	13.5
 8	 237	 19	99	23.8	13.4
 8	 237	 20	2	22.8	13.4
 8	 237	 21	0	21.8	14.6
 8	 237	 22	0	20.7	14.1
 8	 237	 23	0	19.7	14.0
 8	 237	 24	0	18.6	14.0
 8	 238	 1	0	17.7	14.6
 8	 238	 2	0	16.8	14.6
 8	 238	 3	0	16.2	13.8
 8	 238	 4	0	15.7	13.8
 8	 238	 5	0	15.3	13.7
 8	 238	 6	0	15.2	14.2
 8	 238	 7	52	15.7	15.0
 8	 238	 8	159	16.6	15.0
 8	 238	 9	285	17.7	14.6
 8	 238	 10	423	18.9	14.5
 8	 238	 11	520	20.1	14.3
 8	 238	 12	564	21.0	14.5
 8	 238	 13	600	21.8	14.1
 8	 238	 14	588	22.4	14.0
 8	 238	 15	567	22.7	13.9
 8	 238	 16	483	22.9	14.1
 8	 238	 17	365	22.7	13.8
 8	 238	 18	229	22.2	14.7
 8	 238	 19	98	21.4	14.3
 8	 238	 20	2	20.5	14.0
 8	 238	 21	0	19.9	15.1
 8	 238	 22	0	19.4	15.6
 8	 238	 23	0	18.8	15.4
 8	 238	 24	0	18.3	15.3
 8	 239	 1	0	18.2	15.7
 8	 239	 2	0	18.1	15.7
 8	 239	 3	0	18.0	15.5
 8	 239	 4	0	17.9	15.6
 8	 239	 5	0	17.9	15.2
 8	 239	 6	0	17.9	16.0
 8	 239	 7	31	18.3	15.6
 8	 239	 8	100	18.9	16.8
 8	 239	 9	163	19.7	16.3
 8	 239	 10	217	20.4	14.9
 8	 239	 11	270	21.1	15.0
 8	 239	 12	296	21.7	14.1
 8	 239	 13	309	21.7	17.2
 8	 239	 14	311	22.5	19.2
 8	 239	 15	289	22.7	16.2
 8	 239	 16	253	22.9	14.4
 8	 239	 17	190	22.8	14.2
 8	 239	 18	112	22.5	15.1
 8	 239	 19	47	22.1	15.3
 8	 239	 20	2	21.5	14.5
 8	 239	 21	0	21.1	13.9
 8	 239	 22	0	20.7	13.2
 8	 239	 23	0	20.3	13.2
 8	 239	 24	0	19.7	16.2
 8	 240	 1	0	19.5	17.1
 8	 240	 2	0	19.1	16.7
 8	 240	 3	0	18.9	16.5
 8	 240	 4	0	18.7	16.4
 8	 240	 5	0	18.5	16.2
 8	 240	 6	0	18.5	15.4
 8	 240	 7	23	18.7	16.4
 8	 240	 8	71	19.2	16.0
 8	 240	 9	125	19.6	15.0
 8	 240	 10	179	20.2	15.5
 8	 240	 11	221	20.6	16.0
 8	 240	 12	253	21.1	16.7
 8	 240	 13	268	21.4	16.1
 8	 240	 14	264	21.7	16.2
 8	 240	 15	235	21.8	18.6
 8	 240	 16	190	21.9	16.7
 8	 240	 17	141	21.8	16.2
 8	 240	 18	90	20.8	18.4
 8	 240	 19	38	20.9	18.5
 8	 240	 20	1	20.7	17.6
 8	 240	 21	0	20.3	17.1
 8	 240	 22	0	19.7	16.5
 8	 240	 23	0	19.3	17.0
 8	 240	 24	0	18.8	16.9
 8	 241	 1	0	18.2	16.1
 8	 241	 2	0	17.6	16.8
 8	 241	 3	0	17.8	16.7
 8	 241	 4	0	17.6	16.7
 8	 241	 5	0	17.5	17.2
 8	 241	 6	0	17.5	17.2
 8	 241	 7	17	17.6	17.2
 8	 241	 8	50	17.8	16.8
 8	 241	 9	89	18.2	16.8
 8	 241	 10	96	18.4	16.9
 8	 241	 11	128	18.6	16.1
 8	 241	 12	164	18.8	17.0
 8	 241	 13	148	18.4	16.7
 8	 241	 14	181	19.0	16.6
 8	 241	 15	183	19.4	16.6
 8	 241	 16	129	19.1	17.3
 8	 241	 17	126	19.4	17.6
 8	 241	 18	67	19.3	17.0
 8	 241	 19	24	18.9	16.2
 8	 241	 20	1	17.9	16.0
 8	 241	 21	0	16.5	16.0
 8	 241	 22	0	17.7	15.9
 8	 241	 23	0	17.4	15.3
 8	 241	 24	0	17.0	14.8
 8	 242	 1	0	16.7	15.6
 8	 242	 2	0	16.4	16.0
 8	 242	 3	0	16.2	15.9
 8	 242	 4	0	16.0	15.6
 8	 242	 5	0	15.8	15.3
 8	 242	 6	0	15.8	14.8
 8	 242	 7	31	16.1	15.0
 8	 242	 8	103	16.7	15.1
 8	 242	 9	198	17.6	15.5
 8	 242	 10	289	18.4	15.3
 8	 242	 11	346	19.3	14.2
 8	 242	 12	381	20.0	13.8
 8	 242	 13	451	20.7	13.9
 8	 242	 14	396	21.1	13.6
 8	 242	 15	355	21.3	13.9
 8	 242	 16	278	21.3	14.1
 8	 242	 17	198	21.1	14.3
 8	 242	 18	124	20.7	14.1
 8	 242	 19	45	20.1	15.2
 8	 242	 20	1	19.5	15.0
 8	 242	 21	0	19.4	14.7
 8	 242	 22	0	19.3	14.6
 8	 242	 23	0	19.2	13.7
 8	 242	 24	0	19.1	13.5
 8	 243	 1	0	19.2	14.0
 8	 243	 2	0	19.3	13.7
 8	 243	 3	0	19.4	12.9
 8	 243	 4	0	19.5	12.6
 8	 243	 5	0	19.5	13.4
 8	 243	 6	0	19.6	12.6
 8	 243	 7	27	19.9	12.9
 8	 243	 8	99	20.7	12.9
 8	 243	 9	170	21.5	13.8
 8	 243	 10	252	22.5	13.7
 8	 243	 11	301	23.3	13.3
 8	 243	 12	364	24.2	13.0
 8	 243	 13	360	24.8	13.4
 8	 243	 14	328	25.2	13.4
 8	 243	 15	288	25.4	12.7
 8	 243	 16	238	25.5	12.5
 8	 243	 17	164	25.3	12.4
 8	 243	 18	100	25.0	12.8
 8	 243	 19	35	24.4	16.1
 8	 243	 20	1	23.9	19.2
 8	 243	 21	0	23.0	19.8
 8	 243	 22	0	22.1	18.9
 8	 243	 23	0	20.9	18.5
 8	 243	 24	0	20.3	17.8
 9	 244	 1	0	19.3	14.7
 9	 244	 2	0	18.3	15.8
 9	 244	 3	0	17.3	14.8
 9	 244	 4	0	16.7	14.3
 9	 244	 5	0	16.2	13.7
 9	 244	 6	0	15.8	13.3
 9	 244	 7	29	16.3	13.8
 9	 244	 8	205	18.0	14.7
 9	 244	 9	410	19.9	11.9
 9	 244	 10	439	20.9	9.3
 9	 244	 11	372	21.2	9.5
 9	 244	 12	278	21.1	10.2
 9	 244	 13	476	21.6	11.2
 9	 244	 14	467	21.9	10.9
 9	 244	 15	228	21.4	10.7
 9	 244	 16	161	20.8	14.0
 9	 244	 17	36	19.9	11.4
 9	 244	 18	22	19.1	11.5
 9	 244	 19	9	18.4	11.3
 9	 244	 20	1	17.7	11.1
