Uccle
 50.8          4.35          105           1            Azimuth = 0   Elevation = 90

 m; dy; h; Ta; RH;G_Gh; FF; DD;RR;G_Gk;N
 5; 121; 16;12.9;89;54;4.7;236;0.4;28;8
 5; 121; 17;12.9;91;41;5.7;260;0.1;22;8
 5; 121; 18;12.9;87;28;3.8;204;0.1;15;8
 5; 121; 19;12.8;83;14;3.2;181;0.0;8;8
 5; 121; 20;12.6;87;4;2.4;217;0.0;2;8
 5; 121; 21;12.1;92;0;2.1;196;2.9;0;8
 5; 121; 22;12.7;83;0;3.0;238;0.3;0;8
 5; 121; 23;12.6;88;0;3.2;219;1.2;0;8
 5; 121; 24;12.7;91;0;3.8;184;1.5;0;8
 5; 122; 1;12.3;94;0;4.0;143;3.0;0;8
 5; 122; 2;12.8;93;0;4.4;195;0.0;0;8
 5; 122; 3;12.7;97;0;4.0;144;0.0;0;8
 5; 122; 4;12.7;96;0;3.0;179;0.0;0;8
 5; 122; 5;12.6;98;0;2.3;231;0.0;0;8
 5; 122; 6;12.7;96;2;2.1;214;0.1;1;8
 5; 122; 7;12.9;94;21;2.6;204;0.2;11;8
 5; 122; 8;13.0;91;45;4.0;69;0.8;24;8
 5; 122; 9;13.3;87;57;4.7;168;0.3;30;8
 5; 122; 10;13.6;82;91;4.2;229;0.0;48;8
 5; 122; 11;13.9;84;115;3.2;231;0.0;62;8
 5; 122; 12;14.2;75;133;3.5;223;0.0;72;8
 5; 122; 13;14.4;75;127;2.6;213;0.0;69;8
 5; 122; 14;14.5;72;138;1.4;226;0.0;75;8
 5; 122; 15;14.7;71;145;0.8;223;0.0;78;8
 5; 122; 16;14.7;73;118;0.8;222;0.1;63;8
 5; 122; 17;14.6;81;92;0.8;180;0.5;48;8
 5; 122; 18;14.4;85;61;1.1;59;1.3;32;8
 5; 122; 19;14.4;81;32;0.7;78;0.4;17;8
 5; 122; 20;14.2;81;5;0.5;115;0.1;3;8
 5; 122; 21;13.9;81;0;0.5;225;0.0;0;8
 5; 122; 22;13.5;81;0;0.9;207;0.0;0;7
 5; 122; 23;13.2;81;0;0.5;196;0.0;0;7
 5; 122; 24;12.8;81;0;1.0;260;0.0;0;7
 5; 123; 1;12.4;85;0;1.3;217;0.0;0;7
 5; 123; 2;12.0;84;0;1.6;278;0.0;0;6
 5; 123; 3;11.8;81;0;1.6;210;0.0;0;6
 5; 123; 4;11.6;81;0;1.6;215;0.0;0;6
 5; 123; 5;11.5;81;0;1.8;223;0.0;0;6
 5; 123; 6;11.6;81;9;1.4;202;0.0;5;6
 5; 123; 7;12.7;62;116;0.7;214;0.0;44;5
 5; 123; 8;13.8;57;229;0.5;207;0.0;80;6
 5; 123; 9;13.9;57;128;0.4;250;0.1;67;8
 5; 123; 10;13.7;72;141;0.2;200;1.1;75;8
 5; 123; 11;14.2;56;206;0.6;211;0.0;115;8
 5; 123; 12;15.3;53;526;0.8;243;0.0;378;7
 5; 123; 13;15.7;54;366;0.8;213;0.0;237;8
 5; 123; 14;16.1;53;398;0.8;248;0.0;258;8
 5; 123; 15;16.3;53;334;1.1;208;0.0;193;8
 5; 123; 16;16.3;54;276;0.3;262;0.0;154;8
 5; 123; 17;16.2;55;217;0.4;237;0.0;116;8
 5; 123; 18;15.6;55;34;0.3;220;0.0;18;8
 5; 123; 19;15.0;56;28;0.3;187;0.0;15;8
 5; 123; 20;14.5;56;9;0.2;230;0.0;5;8
 5; 123; 21;14.1;63;0;0.3;188;0.0;0;8
 5; 123; 22;13.6;81;0;0.5;20;0.2;0;8
 5; 123; 23;13.2;85;0;0.5;73;0.0;0;8
 5; 123; 24;12.7;85;0;0.7;25;0.0;0;8
 5; 124; 1;12.5;85;0;1.4;346;0.0;0;8
 5; 124; 2;12.2;81;0;1.6;4;0.1;0;8
 5; 124; 3;12.0;85;0;1.3;348;0.0;0;8
 5; 124; 4;11.9;85;0;1.4;347;0.0;0;8
 5; 124; 5;11.8;85;0;2.0;3;0.0;0;8
 5; 124; 6;11.8;85;2;2.6;26;0.0;1;8
 5; 124; 7;12.1;81;38;2.4;3;0.0;20;8
 5; 124; 8;12.6;81;83;2.3;346;0.0;43;8
 5; 124; 9;13.0;76;130;2.4;322;0.0;68;8
 5; 124; 10;13.5;73;175;3.8;14;0.0;94;8
 5; 124; 11;13.9;72;210;3.5;349;0.0;115;8
 5; 124; 12;14.3;69;233;2.1;320;0.0;130;8
 5; 124; 13;14.6;71;240;2.1;352;0.0;134;8
 5; 124; 14;14.8;72;215;2.6;329;0.0;119;8
 5; 124; 15;14.9;69;209;2.3;22;0.1;115;8
 5; 124; 16;14.9;81;177;2.1;101;0.2;96;8
 5; 124; 17;14.7;81;142;2.3;162;0.5;75;8
 5; 124; 18;14.2;85;98;2.3;205;2.3;51;8
 5; 124; 19;14.3;81;53;3.2;199;0.3;27;8
 5; 124; 20;13.8;81;15;2.6;216;0.9;8;8
 5; 124; 21;13.6;81;0;2.1;248;0.0;0;8
 5; 124; 22;13.4;81;0;1.1;220;0.0;0;8
 5; 124; 23;13.1;82;0;1.3;227;0.0;0;8
 5; 124; 24;12.8;82;0;0.9;209;0.0;0;7
 5; 125; 1;12.7;81;0;0.8;192;0.0;0;7
 5; 125; 2;12.6;81;0;0.7;238;0.0;0;7
 5; 125; 3;12.6;81;0;0.6;262;0.0;0;7
 5; 125; 4;12.5;83;0;0.3;269;0.0;0;7
 5; 125; 5;12.5;83;0;0.7;201;0.0;0;7
 5; 125; 6;12.6;84;5;0.5;238;0.0;3;7
 5; 125; 7;13.5;71;91;0.5;199;0.0;39;7
 5; 125; 8;14.3;69;162;0.3;234;0.0;72;8
 5; 125; 9;15.3;81;279;0.3;188;0.4;147;8
 5; 125; 10;15.9;85;329;0.1;163;1.4;194;8
 5; 125; 11;16.6;81;313;0.2;127;0.2;178;8
 5; 125; 12;17.0;64;306;0.2;203;0.1;175;8
 5; 125; 13;17.1;55;261;0.4;217;0.0;148;8
 5; 125; 14;17.3;53;281;0.1;181;0.0;160;8
 5; 125; 15;17.2;54;217;0.3;196;0.0;120;8
 5; 125; 16;17.1;53;183;0.4;218;0.0;99;8
 5; 125; 17;16.7;55;98;0.7;178;0.0;51;8
 5; 125; 18;16.3;53;63;0.7;156;0.0;33;8
 5; 125; 19;15.8;56;15;0.7;190;0.0;8;8
 5; 125; 20;15.4;59;6;0.6;182;0.0;3;7
 5; 125; 21;15.0;64;0;0.8;208;0.0;0;7
 5; 125; 22;14.1;69;0;0.7;198;0.0;0;7
 5; 125; 23;13.2;73;0;1.6;208;0.0;0;7
 5; 125; 24;12.3;73;0;2.1;194;0.0;0;6
 5; 126; 1;11.4;79;0;2.4;152;0.0;0;6
 5; 126; 2;10.4;85;0;1.4;204;0.0;0;6
 5; 126; 3;9.9;84;0;1.0;209;0.0;0;6
 5; 126; 4;9.4;88;0;0.9;232;0.0;0;5
 5; 126; 5;9.0;82;0;1.6;220;0.0;0;5
 5; 126; 6;9.1;83;10;2.0;214;0.0;6;5
 5; 126; 7;10.5;79;146;1.0;204;0.0;53;5
 5; 126; 8;12.2;68;312;1.0;233;0.0;63;0
 5; 126; 9;13.9;57;483;1.6;204;0.0;232;0
 5; 126; 10;15.6;48;636;1.4;218;0.0;410;0
 5; 126; 11;17.2;45;759;1.3;181;0.0;557;0
 5; 126; 12;18.5;40;838;1.1;237;0.0;654;0
 5; 126; 13;19.6;40;872;1.4;240;0.0;695;0
 5; 126; 14;20.4;39;855;2.6;235;0.0;674;0
 5; 126; 15;20.8;38;791;3.2;227;0.0;595;0
 5; 126; 16;20.9;35;684;2.1;275;0.0;464;0
 5; 126; 17;20.7;37;541;1.4;294;0.0;293;0
 5; 126; 18;20.0;37;371;2.3;285;0.0;105;0
 5; 126; 19;18.9;42;200;4.2;290;0.0;46;1
 5; 126; 20;17.6;46;60;5.7;287;0.0;21;1
 5; 126; 21;16.3;55;0;2.6;269;0.0;0;2
 5; 126; 22;15.2;60;0;2.6;288;0.0;0;2
 5; 126; 23;14.1;65;0;1.8;291;0.0;0;3
 5; 126; 24;13.0;68;0;2.4;282;0.0;0;4
 5; 127; 1;12.4;71;0;3.2;272;0.0;0;4
 5; 127; 2;11.8;78;0;3.8;286;0.0;0;5
 5; 127; 3;11.5;78;0;3.2;294;0.0;0;6
 5; 127; 4;11.2;78;0;3.2;274;0.0;0;6
 5; 127; 5;10.9;77;0;2.8;279;0.0;0;7
 5; 127; 6;10.9;77;2;2.0;282;0.0;1;7
 5; 127; 7;11.4;75;51;3.5;281;0.0;26;8
 5; 127; 8;11.9;74;107;2.3;292;0.0;54;8
 5; 127; 9;12.4;70;155;2.6;288;0.0;81;8
 5; 127; 10;12.8;63;203;2.8;285;0.0;109;8
 5; 127; 11;13.3;60;256;3.5;289;0.0;142;8
 5; 127; 12;13.7;60;290;4.2;290;0.0;165;8
 5; 127; 13;14.0;57;301;3.2;279;0.0;172;8
 5; 127; 14;14.3;54;304;3.8;284;0.0;174;8
 5; 127; 15;14.4;54;257;2.8;226;0.0;143;8
 5; 127; 16;14.4;48;215;3.2;258;0.0;117;8
 5; 127; 17;14.3;49;164;2.8;292;0.0;87;8
 5; 127; 18;14.1;53;137;2.6;291;0.0;69;8
 5; 127; 19;13.7;69;82;3.5;248;0.5;41;8
 5; 127; 20;13.1;85;27;3.0;240;1.7;14;8
 5; 127; 21;13.0;81;0;3.0;285;0.0;0;8
 5; 127; 22;12.0;81;0;3.0;226;0.0;0;8
 5; 127; 23;11.0;81;0;2.1;253;0.2;0;8
 5; 127; 24;10.0;85;0;1.4;186;0.1;0;8
 5; 128; 1;9.3;89;0;2.0;208;0.0;0;8
 5; 128; 2;8.5;91;0;3.0;222;0.0;0;8
 5; 128; 3;8.0;92;0;4.4;178;0.0;0;8
 5; 128; 4;7.6;91;0;2.8;181;0.0;0;8
 5; 128; 5;7.2;90;0;3.5;166;0.0;0;8
 5; 128; 6;7.3;85;5;3.2;192;0.0;3;8
 5; 128; 7;8.0;81;77;3.5;185;0.0;37;8
 5; 128; 8;8.7;81;156;4.4;58;0.0;73;8
 5; 128; 9;9.9;81;303;4.7;83;0.0;155;7
 5; 128; 10;11.1;60;417;4.7;27;0.0;254;7
 5; 128; 11;12.2;49;506;3.0;20;0.0;336;7
 5; 128; 12;13.4;45;641;2.0;28;0.0;471;5
 5; 128; 13;14.2;43;608;2.4;182;0.0;453;6
 5; 128; 14;14.6;45;549;2.4;213;0.0;385;7
 5; 128; 15;14.7;47;458;1.8;211;0.1;307;8
 5; 128; 16;14.7;48;387;1.6;219;0.0;232;8
 5; 128; 17;14.6;45;390;2.1;221;0.0;219;6
 5; 128; 18;14.3;47;300;3.0;156;0.0;107;3
 5; 128; 19;13.7;49;158;4.2;192;0.0;56;4
 5; 128; 20;12.9;52;66;4.4;230;0.0;27;4
 5; 128; 21;12.0;54;0;4.4;190;0.0;0;5
 5; 128; 22;11.2;58;0;5.1;233;0.0;0;5
 5; 128; 23;10.4;63;0;4.7;197;0.0;0;5
 5; 128; 24;9.7;64;0;4.2;204;0.0;0;6
 5; 129; 1;9.4;63;0;6.2;201;0.0;0;6
 5; 129; 2;9.0;62;0;5.1;177;0.0;0;6
 5; 129; 3;8.9;60;0;3.2;216;0.0;0;7
 5; 129; 4;8.7;59;0;3.0;203;0.0;0;7
 5; 129; 5;8.6;60;0;3.8;204;0.0;0;7
 5; 129; 6;8.6;61;3;2.8;217;0.1;2;8
 5; 129; 7;8.9;60;32;3.2;210;0.0;17;8
 5; 129; 8;9.3;62;69;2.4;217;0.0;36;8
 5; 129; 9;9.9;59;138;2.3;210;0.0;72;8
 5; 129; 10;10.4;59;177;2.4;210;0.0;95;8
 5; 129; 11;10.9;56;219;2.6;233;0.0;120;8
 5; 129; 12;11.3;53;252;2.6;164;0.0;140;8
 5; 129; 13;11.5;54;201;3.0;189;0.0;111;8
 5; 129; 14;11.7;54;220;3.2;239;0.0;122;8
 5; 129; 15;11.9;56;248;3.2;229;0.0;137;8
 5; 129; 16;12.0;71;206;4.9;206;0.2;111;8
 5; 129; 17;12.0;81;195;5.9;234;0.1;103;8
 5; 129; 18;11.9;81;156;4.9;210;0.4;77;8
 5; 129; 19;11.6;81;81;4.0;188;0.7;41;8
 5; 129; 20;11.0;85;30;3.5;278;2.0;15;8
 5; 129; 21;11.0;81;0;3.2;180;0.0;0;7
 5; 129; 22;10.1;81;0;3.0;264;0.0;0;7
 5; 129; 23;9.1;81;0;2.4;225;0.0;0;7
 5; 129; 24;8.2;81;0;1.4;250;0.0;0;6
 5; 130; 1;7.4;81;0;1.8;212;0.0;0;6
 5; 130; 2;6.4;81;0;2.0;231;0.0;0;6
 5; 130; 3;5.9;82;0;4.0;221;0.0;0;6
 5; 130; 4;5.3;82;0;3.5;227;0.0;0;5
 5; 130; 5;4.9;90;0;2.0;187;0.0;0;5
 5; 130; 6;5.0;87;14;1.6;214;0.0;7;5
 5; 130; 7;6.2;82;146;2.1;206;0.0;52;4
 5; 130; 8;7.4;76;294;2.0;247;0.0;72;0
 5; 130; 9;8.8;64;450;2.8;237;0.0;214;0
 5; 130; 10;10.0;57;590;3.0;219;0.0;375;0
 5; 130; 11;11.2;53;706;3.5;255;0.0;511;0
 5; 130; 12;12.2;50;781;3.0;207;0.0;603;0
 5; 130; 13;13.0;49;806;3.5;247;0.0;635;0
 5; 130; 14;13.6;49;789;2.4;227;0.0;615;0
 5; 130; 15;13.9;47;732;3.8;168;0.0;543;0
 5; 130; 16;13.9;47;628;3.5;190;0.0;420;0
 5; 130; 17;13.6;46;491;3.2;223;0.0;263;0
 5; 130; 18;13.0;52;343;2.8;167;0.0;99;0
 5; 130; 19;12.0;57;186;2.1;136;0.0;52;0
 5; 130; 20;10.9;61;59;1.1;80;0.0;24;1
 5; 130; 21;9.8;65;0;1.1;220;0.0;0;1
 5; 130; 22;8.8;72;0;0.9;43;0.0;0;2
 5; 130; 23;7.8;73;0;1.4;79;0.0;0;3
 5; 130; 24;6.8;78;0;1.3;98;0.0;0;3
 5; 131; 1;6.6;79;0;0.6;217;0.0;0;4
 5; 131; 2;6.4;81;0;1.3;221;0.0;0;5
 5; 131; 3;6.3;82;0;0.7;221;0.0;0;5
 5; 131; 4;6.3;82;0;1.8;197;0.0;0;6
 5; 131; 5;6.2;82;0;2.4;139;0.0;0;7
 5; 131; 6;6.2;85;3;2.4;56;0.0;2;7
 5; 131; 7;7.2;78;83;2.6;60;0.0;39;8
 5; 131; 8;8.3;75;172;2.6;174;0.0;77;8
 5; 131; 9;9.6;68;300;2.6;4;0.0;155;7
 5; 131; 10;11.3;56;473;3.2;179;0.0;291;6
 5; 131; 11;13.0;52;612;3.8;211;0.0;433;4
 5; 131; 12;14.4;48;688;3.8;188;0.0;517;4
 5; 131; 13;15.7;42;752;5.4;167;0.0;578;3
 5; 131; 14;16.6;39;692;5.7;188;0.0;524;4
 5; 131; 15;17.1;37;643;5.1;174;0.0;467;4
 5; 131; 16;17.4;36;555;4.9;54;0.0;365;4
 5; 131; 17;17.5;38;499;5.1;137;0.0;267;0
 5; 131; 18;17.1;38;346;3.8;61;0.0;98;0
 5; 131; 19;16.3;43;200;3.2;357;0.0;51;0
 5; 131; 20;15.3;43;74;3.8;171;0.0;27;0
 5; 131; 21;14.2;46;1;3.8;73;0.0;0;1
 5; 131; 22;12.9;55;0;3.8;60;0.0;0;1
 5; 131; 23;11.6;59;0;4.0;77;0.0;0;2
 5; 131; 24;10.3;64;0;3.0;21;0.0;0;2
 5; 132; 1;9.1;66;0;2.1;17;0.0;0;3
 5; 132; 2;7.6;74;0;1.6;348;0.0;0;3
 5; 132; 3;6.9;73;0;1.8;348;0.0;0;4
 5; 132; 4;6.1;75;0;2.0;348;0.0;0;4
 5; 132; 5;5.5;78;0;1.3;15;0.0;0;5
 5; 132; 6;5.6;82;15;1.0;349;0.0;8;5
 5; 132; 7;6.4;80;127;1.6;13;0.0;49;6
 5; 132; 8;7.3;73;259;2.4;350;0.0;83;4
 5; 132; 9;8.3;70;388;2.1;338;0.0;189;5
 5; 132; 10;9.2;63;510;2.0;68;0.0;319;5
 5; 132; 11;10.1;61;597;0.8;336;0.0;405;5
 5; 132; 12;10.7;60;641;0.8;121;0.0;459;6
 5; 132; 13;11.2;59;683;0.8;179;0.0;517;5
 5; 132; 14;11.6;53;668;1.6;179;0.0;500;5
 5; 132; 15;11.7;54;614;1.6;197;0.0;440;5
 5; 132; 16;11.7;54;528;2.1;202;0.0;334;5
 5; 132; 17;11.4;52;423;1.8;203;0.0;225;5
 5; 132; 18;10.9;57;300;3.2;208;0.0;105;4
 5; 132; 19;10.1;61;166;1.4;232;0.0;56;4
 5; 132; 20;9.2;68;55;2.6;227;0.0;23;4
 5; 132; 21;8.3;70;0;3.0;197;0.0;0;4
 5; 132; 22;7.2;79;0;3.0;169;0.0;0;4
 5; 132; 23;6.2;86;0;3.8;186;0.0;0;4
 5; 132; 24;5.1;89;0;4.9;171;0.0;0;4
 5; 133; 1;5.0;92;0;3.8;142;0.0;0;4
 5; 133; 2;4.8;90;0;3.2;189;0.0;0;4
 5; 133; 3;4.7;88;0;4.4;166;0.0;0;4
 5; 133; 4;4.7;84;0;5.9;192;0.0;0;4
 5; 133; 5;4.6;80;0;7.0;195;0.0;0;4
 5; 133; 6;5.0;76;18;7.0;158;0.0;10;4
 5; 133; 7;6.7;75;158;5.9;217;0.0;56;4
 5; 133; 8;8.5;67;314;6.2;200;0.0;68;0
 5; 133; 9;10.4;54;472;5.1;226;0.0;211;0
 5; 133; 10;12.2;49;614;5.9;200;0.0;375;0
 5; 133; 11;13.9;45;731;5.1;215;0.0;512;0
 5; 133; 12;15.3;37;805;5.7;197;0.0;601;0
 5; 133; 13;16.5;35;830;4.2;175;0.0;633;0
 5; 133; 14;17.3;32;819;2.8;190;0.0;618;0
 5; 133; 15;17.9;29;754;3.8;185;0.0;541;0
 5; 133; 16;18.1;28;653;2.8;184;0.0;420;0
 5; 133; 17;17.9;31;520;2.4;166;0.0;262;0
 5; 133; 18;17.2;33;361;4.9;189;0.0;90;0
 5; 133; 19;16.1;34;203;4.9;197;0.0;50;0
 5; 133; 20;14.9;38;69;5.4;197;0.0;26;0
 5; 133; 21;13.5;41;0;3.8;187;0.0;0;1
 5; 133; 22;12.2;49;0;3.5;201;0.0;0;1
 5; 133; 23;10.9;51;0;3.5;250;0.0;0;1
 5; 133; 24;9.6;54;0;3.8;241;0.0;0;2
 5; 134; 1;8.5;59;0;4.2;253;0.0;0;2
 5; 134; 2;7.3;63;0;4.2;235;0.0;0;2
 5; 134; 3;6.6;65;0;3.5;231;0.0;0;3
 5; 134; 4;5.8;73;0;3.0;206;0.0;0;3
 5; 134; 5;5.3;76;0;4.2;219;0.0;0;3
 5; 134; 6;5.6;72;21;4.4;202;0.0;11;4
 5; 134; 7;6.9;66;172;3.8;181;0.0;59;4
 5; 134; 8;8.4;64;339;2.4;170;0.0;66;0
 5; 134; 9;9.9;57;510;1.6;184;0.0;214;0
 5; 134; 10;11.4;47;665;2.8;206;0.0;391;0
 5; 134; 11;12.8;45;786;3.0;192;0.0;535;0
 5; 134; 12;13.9;43;862;3.5;231;0.0;628;0
 5; 134; 13;14.8;39;895;5.1;247;0.0;667;0
 5; 134; 14;15.4;39;875;4.7;237;0.0;644;0
 5; 134; 15;15.7;36;805;4.9;207;0.0;562;0
 5; 134; 16;15.7;38;695;4.0;209;0.0;433;0
 5; 134; 17;15.4;39;550;4.2;252;0.0;266;0
 5; 134; 18;14.7;45;384;6.6;279;0.0;87;0
 5; 134; 19;13.6;48;215;6.8;209;0.0;50;0
 5; 134; 20;12.3;50;74;6.6;190;0.0;26;0
 5; 134; 21;11.0;57;0;7.3;219;0.0;0;1
 5; 134; 22;10.1;71;0;10.0;230;0.0;0;1
 5; 134; 23;9.1;80;0;8.8;237;0.0;0;1
 5; 134; 24;8.2;84;0;9.4;212;0.0;0;2
 5; 135; 1;8.2;84;0;9.1;197;0.0;0;2
 5; 135; 2;8.1;82;0;8.1;71;0.0;0;2
 5; 135; 3;8.0;81;0;8.8;75;0.0;0;2
 5; 135; 4;8.0;85;0;7.3;74;0.0;0;3
 5; 135; 5;7.9;93;0;7.8;333;0.0;0;3
 5; 135; 6;8.4;99;18;7.3;346;0.0;10;3
 5; 135; 7;10.2;85;170;8.0;329;0.0;59;4
 5; 135; 8;12.0;75;310;10.0;350;0.0;74;0
 5; 135; 9;13.9;67;466;9.4;45;0.0;210;0
 5; 135; 10;15.2;60;511;9.4;30;0.0;304;5
 5; 135; 11;16.3;58;558;8.5;349;0.0;370;6
 5; 135; 12;17.2;56;585;7.8;1;0.0;411;6
 5; 135; 13;18.0;50;664;6.8;40;0.0;477;6
 5; 135; 14;18.8;47;693;5.7;340;0.0;511;5
 5; 135; 15;19.4;46;702;6.2;17;0.0;500;2
 5; 135; 16;19.6;46;575;6.2;342;0.0;365;3
 5; 135; 17;19.6;49;467;5.7;2;0.0;240;3
 5; 135; 18;19.2;51;372;5.4;2;0.0;103;0
 5; 135; 19;18.3;58;193;6.8;348;0.0;56;0
 5; 135; 20;17.1;63;66;5.7;28;0.0;26;0
 5; 135; 21;15.9;66;1;5.4;28;0.0;1;1
 5; 135; 22;14.8;76;0;4.7;166;0.0;0;1
 5; 135; 23;13.6;78;0;5.4;203;0.0;0;2
 5; 135; 24;12.5;81;0;4.7;209;0.0;0;2
 5; 136; 1;11.3;87;0;5.7;239;0.0;0;2
 5; 136; 2;10.0;93;0;6.6;243;0.0;0;3
 5; 136; 3;9.4;95;0;6.2;231;0.0;0;3
 5; 136; 4;8.9;97;0;5.9;239;0.0;0;3
 5; 136; 5;8.8;91;0;6.6;244;0.0;0;4
 5; 136; 6;9.2;93;34;7.8;210;0.0;16;4
 5; 136; 7;10.0;94;131;6.8;239;0.0;49;5
 5; 136; 8;11.0;88;251;7.0;219;0.0;85;5
 5; 136; 9;12.2;82;367;6.6;251;0.0;177;6
 5; 136; 10;13.4;71;476;8.3;241;0.0;283;6
 5; 136; 11;14.5;65;557;8.3;215;0.0;368;6
 5; 136; 12;15.4;61;610;11.0;235;0.0;426;6
 5; 136; 13;16.2;57;644;10.0;178;0.0;459;6
 5; 136; 14;16.8;55;621;9.4;271;0.0;438;6
 5; 136; 15;17.2;55;573;8.5;202;0.0;387;6
 5; 136; 16;17.2;52;474;8.8;199;0.0;284;7
 5; 136; 17;17.1;54;370;8.5;196;0.0;195;7
 5; 136; 18;16.6;57;255;8.8;197;0.0;105;7
 5; 136; 19;15.9;59;138;7.8;197;0.0;60;7
 5; 136; 20;15.0;61;48;5.7;178;0.0;23;7
 5; 136; 21;14.1;64;0;6.6;155;0.0;0;7
 5; 136; 22;13.0;70;0;4.2;213;0.0;0;7
 5; 136; 23;11.9;75;0;5.4;252;0.0;0;7
 5; 136; 24;10.7;84;0;6.2;211;0.0;0;7
 5; 137; 1;10.1;86;0;8.3;196;0.0;0;7
 5; 137; 2;9.5;93;0;6.8;276;0.0;0;7
 5; 137; 3;9.2;93;0;7.3;225;0.0;0;8
 5; 137; 4;8.9;95;0;6.6;197;0.0;0;8
 5; 137; 5;8.9;96;0;5.7;224;0.0;0;8
 5; 137; 6;9.2;99;30;5.1;211;0.0;15;8
 5; 137; 7;9.9;93;105;5.4;216;0.0;48;8
 5; 137; 8;10.8;89;206;5.9;203;0.0;86;8
 5; 137; 9;11.8;80;306;5.1;232;0.0;151;8
 5; 137; 10;13.1;69;444;4.4;154;0.0;255;7
 5; 137; 11;14.3;64;534;6.2;162;0.0;337;7
 5; 137; 12;15.3;63;570;6.2;154;0.0;380;7
 5; 137; 13;15.9;60;529;4.4;187;0.0;357;7
 5; 137; 14;16.4;56;537;4.9;166;0.0;359;7
 5; 137; 15;16.7;54;458;4.2;182;0.0;295;7
 5; 137; 16;16.7;55;360;4.0;195;0.0;207;8
 5; 137; 17;16.3;70;277;3.2;206;0.5;146;8
 5; 137; 18;16.0;58;201;3.2;196;0.0;92;8
 5; 137; 19;15.3;59;104;3.8;177;0.0;51;8
 5; 137; 20;14.6;58;34;4.0;206;0.0;17;8
 5; 137; 21;13.8;60;1;4.7;197;0.0;0;8
 5; 137; 22;13.0;65;0;2.4;172;0.0;0;8
 5; 137; 23;12.2;73;0;2.1;194;0.0;0;8
 5; 137; 24;11.4;76;0;3.2;169;0.1;0;8
 5; 138; 1;10.6;85;0;1.6;151;1.2;0;8
 5; 138; 2;10.3;88;0;1.8;66;0.0;0;8
 5; 138; 3;10.0;95;0;1.0;346;0.0;0;8
 5; 138; 4;9.8;98;0;1.0;355;0.0;0;8
 5; 138; 5;9.7;98;0;1.6;16;0.0;0;8
 5; 138; 6;10.2;98;44;1.4;344;0.0;20;8
 5; 138; 7;10.7;96;83;1.4;22;0.0;41;8
 5; 138; 8;11.5;91;185;1.4;23;0.0;80;8
 5; 138; 9;12.1;84;198;3.0;26;0.0;101;8
 5; 138; 10;13.1;72;374;3.5;21;0.0;208;8
 5; 138; 11;13.6;67;297;4.0;357;0.0;164;8
 5; 138; 12;14.0;68;304;5.4;338;0.0;170;8
 5; 138; 13;13.8;69;126;4.9;351;0.0;68;8
 5; 138; 14;13.7;66;183;6.6;340;0.0;100;8
 5; 138; 15;13.8;81;246;5.1;33;0.1;135;8
 5; 138; 16;13.7;81;200;4.2;31;0.3;107;8
 5; 138; 17;14.0;69;350;3.8;45;0.0;181;7
 5; 138; 18;14.3;63;362;3.8;14;0.0;113;4
 5; 138; 19;13.9;63;96;3.2;71;0.0;48;8
 5; 138; 20;13.3;67;12;2.8;49;0.0;7;8
 5; 138; 21;12.8;68;1;2.6;7;0.0;0;8
 5; 138; 22;12.6;73;0;4.7;42;0.0;0;8
 5; 138; 23;12.5;75;0;4.4;45;0.0;0;8
 5; 138; 24;12.4;79;0;4.2;360;0.0;0;8
 5; 139; 1;12.5;89;0;4.2;51;1.1;0;8
 5; 139; 2;12.3;91;0;2.8;69;3.5;0;8
 5; 139; 3;13.1;81;0;2.6;40;0.1;0;8
 5; 139; 4;13.1;81;0;1.6;188;0.6;0;8
 5; 139; 5;13.1;81;0;2.4;203;0.5;0;8
 5; 139; 6;13.1;85;7;2.8;195;1.6;4;8
 5; 139; 7;13.5;81;24;3.0;211;0.4;13;8
 5; 139; 8;13.8;81;43;3.8;211;0.2;23;8
 5; 139; 9;14.2;81;64;2.4;210;0.1;34;8
 5; 139; 10;14.5;81;89;3.0;182;0.1;47;8
 5; 139; 11;14.8;81;101;2.4;183;0.0;54;8
 5; 139; 12;15.1;81;102;1.4;180;0.0;54;8
 5; 139; 13;15.3;81;115;1.8;206;0.0;62;8
 5; 139; 14;15.5;64;118;1.8;207;0.0;64;8
 5; 139; 15;15.6;64;112;2.3;197;0.0;60;8
 5; 139; 16;15.7;80;89;3.8;199;0.3;47;8
 5; 139; 17;15.7;64;73;3.5;234;0.0;38;8
 5; 139; 18;15.6;80;53;3.8;68;0.1;28;8
 5; 139; 19;15.4;81;29;1.8;329;0.8;16;8
 5; 139; 20;15.3;81;12;1.6;12;0.2;7;7
 5; 139; 21;15.2;81;1;1.8;51;0.0;0;7
 5; 139; 22;14.8;81;0;2.0;6;0.0;0;6
 5; 139; 23;14.4;81;0;2.0;50;0.0;0;6
 5; 139; 24;14.0;81;0;1.6;17;0.0;0;5
 5; 140; 1;13.6;81;0;1.0;55;0.0;0;4
 5; 140; 2;13.1;84;0;0.9;28;0.0;0;4
 5; 140; 3;12.8;85;0;0.7;347;0.0;0;3
 5; 140; 4;12.6;85;0;0.5;324;0.0;0;2
 5; 140; 5;12.6;83;0;0.6;340;0.0;0;2
 5; 140; 6;13.3;87;59;1.1;143;0.0;21;1
 5; 140; 7;14.7;75;197;0.5;186;0.0;45;1
 5; 140; 8;16.4;70;367;0.5;138;0.0;67;0
